relative_path,parent_directory,name,suffix,size_bytes,sha256,is_text,detected_encoding,printable_ratio,line_count,categories,uft_markers,object_reference_markers,parameter_markers,control_flow_markers,function_or_sub_markers,error;;;;;;;;;;;;;;;;;;;;;;
db_xmlmap.xml,.,db_xmlmap.xml,.xml,425215,c249c594ad8aed1a6921ce2632b5293f9b747178a186bbba8f2061deecccfea3,True,utf-8-sig,1.0000,7021,text; known_text_extension; contains_control_flow; xml_candidate,,,,For ; Next,,;;;;;;;;;;;;;;;;;;
dbid.xml,.,dbid.xml,.xml,1262,7596201abebb8e6b98abc9d61c2c71cd9d0ac92195ba2270576dff212d84d0bc,True,utf-8-sig,1.0000,26,text; known_text_extension; contains_control_flow; xml_candidate,,,,Then,,;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/052,ProjRep/000/000/000/001,052,,20200,854e786bd354fba8ed08a8703d2c251a233f0187a3bf3f4bb39670a7e0f77f94,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/053,ProjRep/000/000/000/001,053,,18019,ee722a39f4c3e59d7568395ec98568ce6e55aaa29ad23d5409778e80f83fb5c3,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/054,ProjRep/000/000/000/001,054,,19475,19b5f8ba89c09e5f49de98f1a3f71af9a3cecb4627ae2a7a8ccd3ee9ef2ef01b,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/055,ProjRep/000/000/000/001,055,,18981,568777cb198a866de92db4015221bff14e118f8633f8ce8d73142092c84e974d,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/056,ProjRep/000/000/000/001,056,,18812,fab5d15eea50c159908fa1667bc731e3e0e29936ab4444220a130dac00b3a452,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/057,ProjRep/000/000/000/001,057,,19283,88dc28dce1758c78ca7b25e87b69ba69aaed795a536bb0395b9167b8bc0e04f0,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/058,ProjRep/000/000/000/001,058,,19213,d3b6649fa052cbe3f6906e6b809c259be22f9661891a7f8c8f6cf9de7e494e08,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/059,ProjRep/000/000/000/001,059,,19227,11ac6b3774808166854e188398880a2a4506a15a3d160bc2f19edef61951dfe9,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/060,ProjRep/000/000/000/001,060,,18562,2e8e775144ca68f793ef4e86ed2d3fbdcb8165de99dd8c7d4d649a6e988910e2,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/061,ProjRep/000/000/000/001,061,,18966,b7acd3d4af92418a0db8ad4501e63c29f0b446d4ca68c81046e2794a39a32d62,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/062,ProjRep/000/000/000/001,062,,19002,a5bb23817357c73a6c0b8869ac75181b64c825b163ee5e612978e99a0befa139,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/063,ProjRep/000/000/000/001,063,,18774,cd555c8460ae64ceeaade10f6ff5195b3a46ed2a559ae5a6178e24fa2e58f907,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/064,ProjRep/000/000/000/001,064,,18026,59a6bb3f13f2f8237a9d14576325a37c694f215880ea0a91eff7b9b4d2be2a32,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/065,ProjRep/000/000/000/001,065,,20018,4f5b746b937883b2db551f00af860ae2975ecdb32e64c9bfc26c0346e3e301e0,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/066,ProjRep/000/000/000/001,066,,18595,6f9f161414eecd0f72bcf87c1be626e9c4334ec2967f363daf767dbad0b2fe8e,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/067,ProjRep/000/000/000/001,067,,18653,433cafced2d33fccf758dcbb91da5f5c2980c3b4922f8f7a12a9d044b203ee91,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/068,ProjRep/000/000/000/001,068,,18804,ba052a5b1a814c4fb7af7da733c30dd3f8a21a7354342bda84a9d9de0e653c04,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/069,ProjRep/000/000/000/001,069,,18921,7604d73ed6d8c3d4da8ecb8b72373b7da80727e6f693cec7dafcf2b30cf14554,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
ProjRep/000/000/000/001/070,ProjRep/000/000/000/001,070,,18661,c1a15d63aec670442d01780e8aa0812eae73fcec64e43157e9eae2c376c4c4a1,False,,,,binary,,,,,,;;;;;;;;;;;;;;;;;;;;;;
